WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments	max_length
Tasks	Generalist/01	description	0	literal	Traders/Generalist/Tasks/01_Prime_Time	tres					description		"Well, well... you must be that guy the Nomads found last week. Didn't they put you up in that old tiny cabin? We used to get drunk and play poker there sometimes, but that place always gave me a headache, I'm pretty sure there's asbestos in the ceiling or something.

Nevertheless, you’ve arrived at the prime time, because I’m out of toilet paper and the situation is getting urgent.

Speaking of prime time, I just finished repairing some electronics and I have this fully functional TV ready to go. Mark my words, at the moment, this is the only working TV in Area 05.

If you bring me that toilet paper, the TV is yours. It has all the channels pre-configured, vibrant colors and prime time shows are running as we speak."	"Ora, ora... você deve ser aquele cara que os Nômades encontraram na semana passada. Não foi naquela cabana velha e minúscula que eles te deixaram? Costumávamos nos embebedar e jogar pôquer lá às vezes, mas aquele lugar sempre me dava dor de cabeça; tenho quase certeza de que tem amianto no teto ou algo assim.

De qualquer forma, você chegou na hora certa, porque estou sem papel higiênico e a situação está ficando urgente.

Por falar em horário nobre, acabei de consertar alguns aparelhos eletrônicos e tenho essa TV totalmente funcional pronta para uso. Pode acreditar, no momento, essa é a única TV que funciona na Área 05.

Se você me trouxer aquele papel higiênico, a TV é sua. Ela tem todos os canais pré-configurados, cores vibrantes e programas do horário nobre passando neste exato momento."	"Please pay attention to the following points when translating:
'Nomad'
'cabin'
'toilet paper'
'Area 05'"	#Machine Translated	
Tasks	Generalist/02	name	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					name		Bad Habits	Maus hábitos		#Machine Translated	
Tasks	Generalist/02	difficulty	0	ignore	Traders/Generalist/Tasks/02_Bad_Habits	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Generalist/02	description	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					description		"A while ago, I visited the Doctor in that abandoned school nearby. He told me that I should cut out all my ""bad habits,"" but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	"Há algum tempo, fui ao médico naquela escola abandonada aqui perto. Ele me disse que eu deveria cortar todos os meus “maus hábitos”, mas o velho desgraçado fuma também, então que se dane ele!

Você provavelmente é só mais um desses hippies modernos que só chupa pastilhas de menta quando as coisas ficam difíceis, mas se por acaso encontrar um desses lugares, traga um ou dois maços e alguns fósforos também."	"Please pay attention to the following points when translating:
'Matches' is the plural form of match (match, noun), not match (verb).
'pack' may means cigarrete, not a cigar"	#Machine Translated	
Tasks	Generalist/03	name	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					name		Backpains	Dores nas costas		#Machine Translated	
Tasks	Generalist/03	difficulty	0	ignore	Traders/Generalist/Tasks/03_Backpains	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Generalist/03	description	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					description		"When you get to my age, everything hurts and your body is like those French cars, constant issues and in need of repair.

I usually don't complain, but my fucking back is killing me. Every morning when I wake up, it feels like a gunshot directly to my spine. It won't be long until you're just like me and those cursed French cars.

If you happen to find something that could help with my back, I would highly appreciate it."	"Quando se chega à minha idade, tudo dói e o corpo fica igual àqueles carros franceses: problemas constantes e sempre precisando de conserto.

Normalmente não reclamo, mas minhas costas estão me matando. Todas as manhãs, quando acordo, sinto como se levasse um tiro direto na coluna. Não vai demorar muito para você ficar igual a mim e àqueles malditos carros franceses.

Se por acaso você encontrar algo que possa ajudar com minhas costas, eu ficaria muito grato."		#Machine Translated	
Tasks	Generalist/04	name	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					name		Coffee Reserve	Reserva de Café		#Machine Translated	
Tasks	Generalist/04	difficulty	0	ignore	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Generalist/04	description	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					description		"There are few things in life that are non-negotiable. There's morning coffee at 6:00, afternoon coffee at 12:00 and dinner coffee at 18:00. When manual labor is involved, coffee breaks in between are also mandatory and basically prescribed by law.

If you want to remain alive here in Area 05, the constant flow of caffeine should be your primary goal.

As a matter of fact, I should probably increase my strategic coffee reserve a bit, since the consumption lately has been above average."	"Existem poucas coisas na vida que são inegociáveis. Há o café da manhã às 6h, o café da tarde às 12h e o café do jantar às 18h. Quando se trata de trabalho manual, as pausas para o café entre uma coisa e outra também são obrigatórias e, basicamente, exigidas por lei.

Se você quiser continuar vivo aqui na Área 05, o fluxo constante de cafeína deve ser seu objetivo principal.

Na verdade, provavelmente eu deveria aumentar um pouco minha reserva estratégica de café, já que o consumo ultimamente tem estado acima da média."	"Please pay attention to the following points when translating:
'Area 05'"	#Machine Translated	
Tasks	Generalist/05	name	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					name		Sweaty Business	Um negócio suado		#Machine Translated	
Tasks	Generalist/05	difficulty	0	ignore	Traders/Generalist/Tasks/05_Sweaty_Business	tres					difficulty		Intermediate	Intermediário		#Machine Translated	
Tasks	Generalist/05	description	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					description		"The days out here are long and sweaty, especially in the summertime.

Since air conditioning, showers and running water are just a faint memory from the past, it's important that you maintain personal hygiene and odor control for the sake of the others. You might wonder why not just go wash in the lake or sea? Well, let me tell you why that's a bad idea.

After the initial explosion, these waters are far from refreshing and there's something nasty going on. I have seen so many dead fish lately that my ass is not going into that water, that's for sure and I highly recommend the same for you.

It’s a sweaty business, but we just have to figure out some alternative methods to stay fresh."	"Os dias por aqui são longos e suados, especialmente no verão.

Como ar-condicionado, chuveiros e água corrente são apenas uma vaga lembrança do passado, é importante que você mantenha a higiene pessoal e controle os odores, pelo bem dos outros. Você pode se perguntar: por que não simplesmente se lavar no lago ou no mar? Bem, deixe-me explicar por que isso é uma péssima ideia.

Depois da explosão inicial, essas águas estão longe de ser refrescantes e tem algo nojento rolando por lá. Tenho visto tantos peixes mortos ultimamente que nem a minha bunda vai entrar nessa água, isso é certo, e recomendo fortemente que você faça o mesmo.

É uma atividade suada, mas temos que descobrir alguns métodos alternativos para nos mantermos frescos."		#Machine Translated	
Tasks	Generalist/06	name	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					name		Handyman	Pessoa que faz pequenos reparos		#Machine Translated	
Tasks	Generalist/06	difficulty	0	ignore	Traders/Generalist/Tasks/06_Handyman	tres					difficulty		Intermediate	Intermediário		#Machine Translated	
Tasks	Generalist/06	description	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					description		"You know that old lady who still lives near the Border Zone? Well, she's blind and no matter how many times I have warned her about electronics, she keeps fiddling around with different buttons and then everything gets messed up!

Now there's a broken stove, the freezer has melted and apparently the radio is once again ""misbehaving."" On top of this, during a storm last week, a tree fell directly onto her porch roof and it has now somewhat collapsed, so we are dealing with a clusterfuck of issues.

I'm getting tired of being her handyman, but I promised to help this one last time."	"Sabe aquela senhora idosa que ainda mora perto da Zona de Fronteira? Pois é, ela é cega e, por mais que eu a tenha alertado sobre os aparelhos eletrônicos, ela fica mexendo nos botões e acaba bagunçando tudo!

Agora o fogão está quebrado, o freezer derreteu e, aparentemente, o rádio está mais uma vez “dando problema”. Além disso, durante uma tempestade na semana passada, uma árvore caiu diretamente sobre o telhado da varanda dela e agora ele está meio desmoronado, então estamos lidando com uma confusão de problemas.

Estou ficando cansado de ser o faz-tudo dela, mas prometi ajudar por esta última vez."	"Please pay attention to the following points when translating:
'Border Zone'"	#Machine Translated	
Tasks	Generalist/07	name	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					name		Six Pack	Tranquilo		#Machine Translated	
Tasks	Generalist/07	difficulty	0	ignore	Traders/Generalist/Tasks/07_Six_Pack	tres					difficulty		Hard	Difícil		#Machine Translated	
Tasks	Generalist/07	description	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					description		"Every man has a weak spot, mine is warm cheap beer, especially on a frosty winter morning.

When winter comes, you have to keep them warm and close to your body. It may sound gross, but trust me, you don't want to drink a wheat sorbet when you're roaming around in the cold. Armpits or crotch are the best spots to keep them warm, you radiate a lot of heat from there and you can keep an entire six-pack warm if you can manage them right.

Speaking of six-packs, I could definitely take one for my road trip, six for the road, as they say."	"Todo homem tem um ponto fraco; o meu é cerveja gelada e barata, especialmente numa manhã gelada de inverno.

Quando chega o inverno, é preciso mantê-las aquecidas e bem perto do corpo. Pode parecer nojento, mas acredite em mim, você não vai querer beber um sorvete de trigo quando estiver vagando pelo frio. As axilas ou a virilha são os melhores lugares para mantê-las aquecidas; você irradia muito calor por esses pontos e pode manter um pacote inteiro de seis latas quente se souber fazer isso direito.

Falando em pacotes de seis, eu com certeza levaria um para minha viagem, seis para a estrada, como dizem."		#Machine Translated	
Tasks	Generalist/08	name	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					name		Old Friend	Velho amigo		#Machine Translated	
Tasks	Generalist/08	difficulty	0	ignore	Traders/Generalist/Tasks/08_Old_Friend	tres					difficulty		Hard	Difícil		#Machine Translated	
Tasks	Generalist/08	description	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					description		"Want to hear military stories?

Back in the day, when I was doing my conscript service, we still had a few of those KP-31's lying around in the warehouse.

One range day, we actually got a chance to test those. We were not allowed to use full-auto with those drum mags, but when it was my turn, I couldn't resist. I changed the fire mode, squeezed the trigger and 71 rounds of pure magic came out of my barrel.

Sometimes I still hear that ""prat-prat-prat"" sound faintly in my dreams. Damn, I miss that gun. Someday I will once again reunite with my magical old friend, someday..."	"Quer ouvir histórias militares?

Naquela época, quando eu estava cumprindo o serviço militar obrigatório, ainda tínhamos algumas dessas KP-31 guardadas no depósito.

Num dia de treino no campo de tiro, tivemos a chance de testá-las. Não podíamos usar o modo automático com aqueles carregadores de tambor, mas, quando chegou a minha vez, não consegui resistir. Mudei o modo de tiro, apertei o gatilho e 71 tiros de pura magia saíram do meu cano.

Às vezes ainda ouço aquele som “prat-prat-prat” vagamente nos meus sonhos. Caramba, sinto falta daquela arma. Um dia vou me reunir novamente com meu velho amigo mágico, um dia..."	"Please pay attention to the following points when translating:
'KP-31' is a proper noun (items/weapon)."	#Machine Translated	
Tasks	Generalist/09	name	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					name		Road Trip	Viagem de carro		#Machine Translated	
Tasks	Generalist/09	difficulty	0	ignore	Traders/Generalist/Tasks/09_Road_Trip	tres					difficulty		Hard	Difícil		#Machine Translated	
Tasks	Generalist/09	description	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					description		"I'm tired of this shithole. I'm planning to take a one-way road trip to the North and leave all this misery behind.

Have you ever visited the North? What a shame, that place has remained totally unaffected by all this bullshit. It's like nothing ever happened there. I'm talking about pristine nature, wildlife and crystal-clear rivers for catching those juicy arctic trouts.

I would be already driving there, but those filthy Bandits stole my car battery and a bunch of other items from the trunk, so I'm still stuck here.

Maybe you could help me with this? Bring back my stolen items and I have something special for you."	"Estou cansado desse lugar de merda. Estou planejando fazer uma viagem de carro só de ida para o Norte e deixar toda essa miséria para trás.

Você já visitou o Norte? Que pena, aquele lugar permaneceu totalmente imune a toda essa porcaria. É como se nada tivesse acontecido lá. Estou falando de natureza intocada, vida selvagem e rios cristalinos para pescar aquelas suculentas trutas árticas.

Eu já estaria dirigindo para lá, mas aqueles bandidos nojentos roubaram a bateria do meu carro e um monte de outras coisas do porta-malas, então ainda estou preso aqui.

Talvez você pudesse me ajudar com isso? Traga de volta meus itens roubados e eu tenho algo especial para você."		#Machine Translated	
Tasks	Generalist/10	name	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					name		Homemade	Caseiro		#Machine Translated	
Tasks	Generalist/10	difficulty	0	ignore	Traders/Generalist/Tasks/10_Homemade	tres					difficulty		Hard	Difícil		#Machine Translated	
Tasks	Generalist/10	description	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					description		"When I reach the North, I’m going to surprise the Shaman since he’s a big fan of my homemade sugar wine.

I already had a large batch for him, but since my trip was delayed, I had to make sure the product didn't spoil in my cellar. After a few ""product-quality"" sips, I got carried away and started drinking and now I have nothing left.

I'm going to need a new batch, but I don't have time right now, so perhaps you can cook it. The recipe is really simple, but do not add too much sugar or you're going to ruin the whole thing. Keep it simple, keep it homemade.

If you can make this new batch for me, I will consider giving you a key to my attic, which would be quite an upgrade from your small asbestos cabin."	"Quando chegar ao Norte, vou fazer uma surpresa para o Xamã, já que ele é um grande fã do meu vinho de açúcar caseiro.

Eu já tinha preparado uma grande quantidade para ele, mas como minha viagem atrasou, tive que garantir que o produto não estragasse na minha adega. Depois de alguns goles para “avaliar a qualidade”, acabei me empolgando e comecei a beber, e agora não sobrou mais nada.

Vou precisar de um novo lote, mas não tenho tempo agora, então talvez você possa prepará-lo. A receita é bem simples, mas não coloque açúcar demais ou vai estragar tudo. Mantenha a simplicidade, mantenha o sabor caseiro.

Se você puder fazer esse novo lote para mim, vou pensar em te dar uma chave do meu sótão, o que seria uma grande melhoria em relação à sua pequena cabana de amianto."	"Please pay attention to the following points when translating:
`Shaman`
'Kilju' is a traditional Finnish alcohol"	#Machine Translated	
Tasks	Doctor/01	name	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					name		Nasty Draft	Rascunho desagradável		#Machine Translated	
Tasks	Doctor/01	difficulty	0	ignore	Traders/Doctor/Tasks/01_Nasty_Draft	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Doctor/01	description	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					description		"I haven't seen you here before, you must be a new patient?

Welcome to my improvised clinic. It ain't much, but with these limited resources, it's the best that we've got.

I used to teach health education for elementary students in this school. It was a long time ago, but I have good memories of this place. The building is old and has seen better days, but I'm sure it can be restored when things settle down.

Nowadays, my current concern is mostly related to heat insulation, since our windows are pretty much gone. Especially in winter, it's a bit chilly for my patients. I think an emergency solution would just require some duct tape to keep the nasty draft under control."	"Nunca te vi por aqui antes, você deve ser um paciente novo, não é?

Bem-vindo à minha clínica improvisada. Não é grande coisa, mas, com esses recursos limitados, é o melhor que temos.

Eu costumava dar aulas de educação para a saúde para alunos do ensino fundamental nesta escola. Já faz muito tempo, mas guardo boas lembranças deste lugar. O prédio é antigo e já viu dias melhores, mas tenho certeza de que poderá ser restaurado quando as coisas se acalmarem.

Hoje em dia, minha principal preocupação é com o isolamento térmico, já que nossas janelas estão praticamente destruídas. Especialmente no inverno, fica um pouco frio para meus pacientes. Acho que uma solução de emergência exigiria apenas um pouco de fita adesiva para controlar essa corrente de ar desagradável."		#Machine Translated	
Tasks	Doctor/02	name	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					name		Steady Hands	Mãos firmes		#Machine Translated	
Tasks	Doctor/02	difficulty	0	ignore	Traders/Doctor/Tasks/02_Steady_Hands	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Doctor/02	description	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					description		"I do have to admit that sometimes my hand-eye coordination and fine motor skills are a bit rusty.

Especially in surgeries and working with a scalpel, I often get the shakes and small mistakes here and there are unavoidable. I think it's mostly related to my age, but I have found that smoking a few cigars before the operation keeps my hands more steady.

As a doctor, I do not recommend smoking, but desperate times require desperate actions.

If you happen to find a few cigars somewhere, perhaps you could deliver those to me? But don't tell the Generalist, I just told him to stop smoking, so we don't create any controversial guidance. Let's keep this between me and you."	"Tenho que admitir que, às vezes, minha coordenação motora e minhas habilidades motoras finas estão um pouco enferrujadas.

Especialmente durante cirurgias e ao trabalhar com o bisturi, muitas vezes sinto tremores, e pequenos erros aqui e ali são inevitáveis. Acho que isso se deve principalmente à minha idade, mas descobri que fumar alguns charutos antes da operação mantém minhas mãos mais firmes.

Como médico, não recomendo fumar, mas momentos desesperados exigem medidas desesperadas.

Se por acaso você encontrar alguns charutos em algum lugar, talvez pudesse me entregar? Mas não conte ao Generalista, acabei de dizer a ele para parar de fumar, para não criarmos nenhuma orientação controversa. Vamos manter isso entre nós dois."		#Machine Translated	
Tasks	Doctor/03	name	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					name		Bookworm	Leitor ávido		#Machine Translated	
Tasks	Doctor/03	difficulty	0	ignore	Traders/Doctor/Tasks/03_Bookworm	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Doctor/03	description	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					description		"Being a doctor around here is a cyclic job. What I mean by this is that there are days where it's extremely busy and days where no soul is in sight.

On those boring, empty days, I often spend my time reading. The reading material around here is quite random, you cannot really pick what you read, so you must learn to adapt to the available literature.

I actually like to read all kinds of old books, no matter the subject. Whether it's children's stories or religion, I always find it interesting. I think I'm a bit of a bookworm by nature."	"Ser médico por aqui é um trabalho cíclico. O que quero dizer com isso é que há dias em que o trabalho é extremamente intenso e outros em que não se vê ninguém por perto.

Nesses dias monótonos e vazios, costumo passar o tempo lendo. O material de leitura por aqui é bastante aleatório; não dá para escolher o que ler, então é preciso aprender a se adaptar à literatura disponível.

Na verdade, gosto de ler todo tipo de livro antigo, não importa o assunto. Sejam contos infantis ou livros de religião, sempre acho interessante. Acho que sou um pouco leitor nato."		#Machine Translated	
Tasks	Doctor/04	name	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					name		Dice Master	Mestre dos Dados		#Machine Translated	
Tasks	Doctor/04	difficulty	0	ignore	Traders/Doctor/Tasks/04_Dice_Master	tres					difficulty		Easy	Fácil		#Machine Translated	
Tasks	Doctor/04	description	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					description		"Me and the Generalist have known each other since we were kids. He's a grumpy old man for sure, but once you get to know him, he's somewhat tolerable.

Just a few years ago, we often went fishing together, but that poor guy has multiple herniated disks, so fishing trips are no longer an option for him. We still have a few other common hobbies like horse races and gambling.

Like you probably already guessed, only one of those is available nowadays, so our friendship is currently purely built on gambling with card and dice games. However, every time we play dice, he always magically wins and I'm starting to wonder if his dices are rigged somehow, since nobody is that lucky.

You know what, if you happen to find one of those dice games, bring one for me. Next time we play, it's going to be on my set. That way, I can rule out the possibility of cheating and we'll see who the true dice master is."	"Eu e o Generalista nos conhecemos desde crianças. Ele é, sem dúvida, um velho rabugento, mas, quando você o conhece melhor, acaba sendo até que tolerável.

Há apenas alguns anos, costumávamos ir pescar juntos, mas o coitado tem várias hérnias discais, então as pescarias não são mais uma opção para ele. Ainda temos alguns outros hobbies em comum, como corridas de cavalos e jogos de azar.

Como você provavelmente já adivinhou, só um desses está disponível hoje em dia, então nossa amizade atualmente se baseia exclusivamente em jogos de azar com cartas e dados. No entanto, toda vez que jogamos dados, ele sempre ganha magicamente e estou começando a me perguntar se os dados dele estão viciados de alguma forma, já que ninguém tem tanta sorte assim.

Sabe de uma coisa? Se por acaso você encontrar um desses jogos de dados, traga um para mim. Da próxima vez que jogarmos, será com o meu conjunto. Assim, posso descartar a possibilidade de trapaça e veremos quem é o verdadeiro mestre dos dados."		#Machine Translated	
Tasks	Doctor/05	name	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					name		Night Surgery	Cirurgia noturna		#Machine Translated	
Tasks	Doctor/05	difficulty	0	ignore	Traders/Doctor/Tasks/05_Night_Surgery	tres					difficulty		Intermediate	Intermediário		#Machine Translated	
Tasks	Doctor/05	description	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					description		"Even though I'm not specialized in surgery, I find myself quite skillful working with organs and human anatomy.

Daytime operations are a walk in the park for me when there's enough light, but at night, it gets more tricky. Operating in dim lighting or sometimes even in total darkness relies more on hand-feel and intuition, but it's always riskier for the patient.

Some sort of bright headlamp would probably solve this issue until the power grid is fully restored. I have tried to find one, but unfortunately no luck so far."	"Embora eu não seja especialista em cirurgia, tenho bastante habilidade ao lidar com órgãos e com a anatomia humana.

Operações durante o dia são moleza para mim quando há luz suficiente, mas à noite a coisa fica mais complicada. Operar com pouca luz ou, às vezes, até na escuridão total depende mais do tato e da intuição, mas é sempre mais arriscado para o paciente.

Algum tipo de lanterna de cabeça potente provavelmente resolveria esse problema até que a rede elétrica seja totalmente restaurada. Tentei encontrar uma, mas infelizmente não tive sorte até agora."		#Machine Translated	
Tasks	Doctor/06	name	0	literal	Traders/Doctor/Tasks/06_Infections	tres					name		Infections	Infecções		#Machine Translated	
Tasks	Doctor/06	difficulty	0	ignore	Traders/Doctor/Tasks/06_Infections	tres					difficulty		Intermediate	Intermediário		#Machine Translated	
Tasks	Doctor/06	description	0	literal	Traders/Doctor/Tasks/06_Infections	tres					description		"You know what one of the most common issues is here? It's infections.

When you have poor hygiene and uncleaned wounds, it's a perfect combo for bacteria and germs. Whenever there's a patient with any kind of cuts or scrapes, there's pretty much always an infection by default.

I do still have some medical supplies left for infections, but those will run out sooner or later. Once that happens, the mortality rate here is going to take a dark turn."	"Sabe qual é um dos problemas mais comuns por aqui? São as infecções.

Quando a higiene é precária e as feridas não são limpas, é a combinação perfeita para bactérias e germes. Sempre que há um paciente com qualquer tipo de corte ou arranhão, quase sempre ocorre uma infecção por padrão.

Ainda tenho alguns suprimentos médicos para tratar infecções, mas eles vão acabar mais cedo ou mais tarde. Quando isso acontecer, a taxa de mortalidade aqui vai tomar um rumo sombrio."		#Machine Translated	
Tasks	Doctor/07	name	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					name		Hypovolemia	Hipovolemia		#Machine Translated	
Tasks	Doctor/07	difficulty	0	ignore	Traders/Doctor/Tasks/07_Hypovolemia	tres					difficulty		Intermediate	Intermediário		#Machine Translated	
