WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	identifier	translation	DESCRIPTION	max_length
Tasks	Generalist/Tutorial/03	description	0	literal	Traders/Generalist/Tutorial/03_Tutorial	tres					description		"There's one more thing to learn.

Some items that you might receive from crafting, trading or tasks are Furniture items, which are used for shelter customization.

Once you receive a Furniture item, it will be stored to a separate inventory called the Furniture Catalog, so it doesn't appear in your normal inventory.

Furniture Catalog is only accessible when you are inside of shelters, but you will always receive a message ""New Furniture Added [Catalog]"" when the catalog is updated.

Try getting new furniture by completing this task:
1. Press Start Delivery
2. Select Potato
3. Press Complete
4. Notice the message ""New Furniture Added [Catalog]""

You can learn more about shelter customization and Furniture Catalog from the tutorial billboard called Shelters."	2802	"もう一つ、知っておくべきことがあります。

クラフトや取引、クエストなどで入手できるアイテムの中には、「家具」と呼ばれるものがあり、これらはシェルターのカスタマイズに使用されます。

家具を入手すると、「家具カタログ」と呼ばれる別のインベントリに保管されるため、通常のインベントリには表示されません。

「家具カタログ」にアクセスできるのはシェルター内のみですが、カタログが更新されると常に「新しい家具が追加されました [カタログ]」というメッセージが表示されます。

次のクエストを完了して、新しい家具を手に入れてみましょう：
1. 「配達開始」を押す
2. 「ジャガイモ」を選択する
3. 「完了」を押す
4. 「新しい家具が追加されました [カタログ]」というメッセージが表示されるのを確認する

シェルターのカスタマイズや家具カタログについて詳しくは、「シェルター」というチュートリアル看板をご覧ください。"	"Please pay attention to the following points when translating:
- 'Furniture'
- 'shelter'
- 'Furniture Catalog'
- 'New Furniture Added [Catalog]'
- 'Start Delivery'
- 'Potato'
- 'Complete'
- 'tutorial'
- 'Shelters'"	
Tasks	Generalist/01	name	0	literal	Traders/Generalist/Tasks/01_Prime_Time	tres					name		Prime Time	2804	プライムタイム		
Tasks	Generalist/01	difficulty	0	ignore	Traders/Generalist/Tasks/01_Prime_Time	tres					difficulty		Easy				
Tasks	Generalist/01	description	0	literal	Traders/Generalist/Tasks/01_Prime_Time	tres					description		"Well, well... you must be that guy the Nomads found last week. Didn't they put you up in that old tiny cabin? We used to get drunk and play poker there sometimes, but that place always gave me a headache, I'm pretty sure there's asbestos in the ceiling or something.

Nevertheless, you’ve arrived at the prime time, because I’m out of toilet paper and the situation is getting urgent.

Speaking of prime time, I just finished repairing some electronics and I have this fully functional TV ready to go. Mark my words, at the moment, this is the only working TV in Area 05.

If you bring me that toilet paper, the TV is yours. It has all the channels pre-configured, vibrant colors and prime time shows are running as we speak."	2806	"おや、おや……君は先週ノマドたちが拾ってきたあの男か。あの古くてちっぽけな小屋に泊まらせてもらったんじゃないのか？ 俺たちも昔はそこで酔っ払ってポーカーをやったりしたもんだが、あの場所にはいつも頭痛がしたよ。天井にアスベストか何かが入ってるに違いない。

ともあれ、君は絶好のタイミングでやって来たな。というのも、俺のトイレットペーパーが切れてしまって、事態が切迫しているところだからだ。

「絶好のタイミング」と言えば、ちょうど電子機器の修理を終えたところで、完全に機能するテレビが使える状態だ。言っておくが、今のところエリア05で動いているテレビはこれしかない。

トイレットペーパーを持ってきてくれれば、そのテレビは君のものだ。チャンネルはすべて設定済みで、鮮やかな色合い、そして今まさにプライムタイムの番組が放送中だ。"	"Please pay attention to the following points when translating:
- 'Nomad'
- 'cabin'
- 'toilet paper'
- 'Area 05'"	
Tasks	Generalist/02	name	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					name		Bad Habits	2808	悪い習慣		
Tasks	Generalist/02	difficulty	0	ignore	Traders/Generalist/Tasks/02_Bad_Habits	tres					difficulty		Easy				
Tasks	Generalist/02	description	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					description		"A while ago, I visited the Doctor in that abandoned school nearby. He told me that I should cut out all my ""bad habits,"" but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	2810	"少し前、近所の廃校にいるドクターのところへ行って来たんだ。あいつは俺に「悪い癖」を全部やめるべきだなんて言ってたけど、あのクソジジイ自身もタバコを吸ってるんだから、どうでもいいよ！

君はたぶん、ピンチの時にミントの錠剤を舐めるだけの、いわゆる現代のヒッピーの一人なんだろうけど、もしこれを見つけたら、パックを1、2箱とマッチも持ってきてくれ。"	"Please pay attention to the following points when translating:
- 'Matches' is the plural form of match (match, noun), not match (verb).
- 'pack' may means cigarrete, not a cigar"	
Tasks	Generalist/03	name	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					name		Backpains	2812	腰痛		
Tasks	Generalist/03	difficulty	0	ignore	Traders/Generalist/Tasks/03_Backpains	tres					difficulty		Easy				
Tasks	Generalist/03	description	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					description		"When you get to my age, everything hurts and your body is like those French cars, constant issues and in need of repair.

I usually don't complain, but my fucking back is killing me. Every morning when I wake up, it feels like a gunshot directly to my spine. It won't be long until you're just like me and those cursed French cars.

If you happen to find something that could help with my back, I would highly appreciate it."	2814	"この年になると、体のあちこちが痛むし、体なんてまるであのフランス車みたいだ。いつも何かしらのトラブルがあって、修理が必要なんだ。

普段は文句なんて言わないんだけど、このクソみたいな背中の痛みには本当に参ってる。毎朝目が覚めるたびに、背骨に銃弾を撃ち込まれたような痛みが走るんだ。君もそう遠くないうちに、俺やあの忌々しいフランス車と同じようになるだろうね。

もし、俺の背中の痛みに効くようなものを見つけたら、ぜひ教えてほしい。本当に助かるよ。"		
Tasks	Generalist/04	name	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					name		Coffee Reserve	2816	コーヒー・リザーブ		
Tasks	Generalist/04	difficulty	0	ignore	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					difficulty		Easy				
Tasks	Generalist/04	description	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					description		"There are few things in life that are non-negotiable. There's morning coffee at 6:00, afternoon coffee at 12:00 and dinner coffee at 18:00. When manual labor is involved, coffee breaks in between are also mandatory and basically prescribed by law.

If you want to remain alive here in Area 05, the constant flow of caffeine should be your primary goal.

As a matter of fact, I should probably increase my strategic coffee reserve a bit, since the consumption lately has been above average."	2818	"人生において、絶対に譲れないものはいくつかある。朝6時のコーヒー、昼12時のコーヒー、そして夕方6時のコーヒーだ。肉体労働を伴う場合は、その合間のコーヒーブレイクも必須であり、事実上法律で定められているようなものだ。

エリア05で生き延びたいなら、絶え間ないカフェインの摂取を最優先すべきだ。

実のところ、最近の消費量が平均を上回っているため、戦略的なコーヒーの備蓄を少し増やしておいたほうが良さそうだ。"	"Please pay attention to the following points when translating:
- 'Area 05'"	
Tasks	Generalist/05	name	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					name		Sweaty Business	2820	汗だくの仕事		
Tasks	Generalist/05	difficulty	0	ignore	Traders/Generalist/Tasks/05_Sweaty_Business	tres					difficulty		Intermediate				
Tasks	Generalist/05	description	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					description		"The days out here are long and sweaty, especially in the summertime.

Since air conditioning, showers and running water are just a faint memory from the past, it's important that you maintain personal hygiene and odor control for the sake of the others. You might wonder why not just go wash in the lake or sea? Well, let me tell you why that's a bad idea.

After the initial explosion, these waters are far from refreshing and there's something nasty going on. I have seen so many dead fish lately that my ass is not going into that water, that's for sure and I highly recommend the same for you.

It’s a sweaty business, but we just have to figure out some alternative methods to stay fresh."	2822	"この辺りの日々は長く、汗だくになる。特に夏場はそうだ。

エアコンやシャワー、水道水なんて、もはや遠い過去の思い出に過ぎないから、他の人たちのためにも、身だしなみを整え、体臭を気をつけることが大切だ。「湖や海で洗えばいいじゃないか」と思うかもしれない。でも、なぜそれが良くないのか、その理由を教えてあげよう。

最初の爆発の後、この水は爽やかとは程遠く、何か不気味なことが起きている。最近、死んだ魚をあまりにも多く目にして、俺のケツがあの水に入ることは絶対にない。君にも同じことを強く勧めるよ。

汗だくになる仕事だが、爽やかさを保つための別の方法を考え出すしかない。"		
Tasks	Generalist/06	name	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					name		Handyman	2824	便利屋		
Tasks	Generalist/06	difficulty	0	ignore	Traders/Generalist/Tasks/06_Handyman	tres					difficulty		Intermediate				
Tasks	Generalist/06	description	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					description		"You know that old lady who still lives near the Border Zone? Well, she's blind and no matter how many times I have warned her about electronics, she keeps fiddling around with different buttons and then everything gets messed up!

Now there's a broken stove, the freezer has melted and apparently the radio is once again ""misbehaving."" On top of this, during a storm last week, a tree fell directly onto her porch roof and it has now somewhat collapsed, so we are dealing with a clusterfuck of issues.

I'm getting tired of being her handyman, but I promised to help this one last time."	2826	"国境地帯の近くに今も住んでいるあの年配の女性をご存じですか？彼女は目が見えないのですが、電子機器について何度注意しても、いつもいろんなボタンをいじり回して、結局すべてをめちゃくちゃにしてしまうんです！

今やコンロは壊れ、冷凍庫の中身は溶け出し、どうやらラジオもまた「調子がおかしい」らしい。さらに先週の嵐で、木が彼女のポーチの屋根に直撃して、屋根が一部崩れてしまった。だから今、私たちは山のような問題を抱えているんだ。

彼女の便利屋役をするのにうんざりしてきたけど、今回が最後だと約束したから手伝うつもりだ。"	"Please pay attention to the following points when translating:
- 'Border Zone'"	
Tasks	Generalist/07	name	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					name		Six Pack	2828	シックスパック		
Tasks	Generalist/07	difficulty	0	ignore	Traders/Generalist/Tasks/07_Six_Pack	tres					difficulty		Hard				
Tasks	Generalist/07	description	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					description		"Every man has a weak spot, mine is warm cheap beer, especially on a frosty winter morning.

When winter comes, you have to keep them warm and close to your body. It may sound gross, but trust me, you don't want to drink a wheat sorbet when you're roaming around in the cold. Armpits or crotch are the best spots to keep them warm, you radiate a lot of heat from there and you can keep an entire six-pack warm if you can manage them right.

Speaking of six-packs, I could definitely take one for my road trip, six for the road, as they say."	2830	"男には誰しも弱点があるものだが、僕の場合は温かい安ビールだ。特に、凍えるような冬の朝にはたまらない。

冬が来たら、ビールは温かく、体に密着させておく必要がある。ちょっと気持ち悪い話に聞こえるかもしれないが、信じてほしい。寒い中を歩き回っている時に、小麦のシャーベットみたいなビールを飲みたいなんて思わないはずだ。 温めておくのに最適な場所は脇の下か股の間だ。そこからはかなりの熱が放出されるし、うまくやれば6本パックを丸ごと温めておくこともできる。

6本パックといえば、ロードトリップに1パック持って行きたいな。「旅には6本」って言うしな。"		
Tasks	Generalist/08	name	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					name		Old Friend	2832	旧友		
Tasks	Generalist/08	difficulty	0	ignore	Traders/Generalist/Tasks/08_Old_Friend	tres					difficulty		Hard				
Tasks	Generalist/08	description	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					description		"Want to hear military stories?

Back in the day, when I was doing my conscript service, we still had a few of those KP-31's lying around in the warehouse.

One range day, we actually got a chance to test those. We were not allowed to use full-auto with those drum mags, but when it was my turn, I couldn't resist. I changed the fire mode, squeezed the trigger and 71 rounds of pure magic came out of my barrel.

Sometimes I still hear that ""prat-prat-prat"" sound faintly in my dreams. Damn, I miss that gun. Someday I will once again reunite with my magical old friend, someday..."	2834	"軍隊のエピソードを聞いてみたいか？

昔、俺が徴兵制の兵役をしていた頃、倉庫にはまだKP-31が数丁転がっていたんだ。

ある射撃訓練の日、ついにそれを試す機会が巡ってきた。ドラムマガジンを使った全自動射撃は禁止されていたが、自分の番が回ってきた時、我慢できなかった。 射撃モードを切り替え、引き金を引くと、銃身から71発の「魔法」が飛び出した。

今でも夢の中で、あの「パッ、パッ、パッ」という音がかすかに聞こえてくることがある。ああ、あの銃が恋しい。いつか、あの魔法のような古き友と再会できる日を、いつか……"	"Please pay attention to the following points when translating:
- 'KP-31' is a proper noun (items/weapon)."	
Tasks	Generalist/09	name	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					name		Road Trip	2836	ロードトリップ		
Tasks	Generalist/09	difficulty	0	ignore	Traders/Generalist/Tasks/09_Road_Trip	tres					difficulty		Hard				
Tasks	Generalist/09	description	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					description		"I'm tired of this shithole. I'm planning to take a one-way road trip to the North and leave all this misery behind.

Have you ever visited the North? What a shame, that place has remained totally unaffected by all this bullshit. It's like nothing ever happened there. I'm talking about pristine nature, wildlife and crystal-clear rivers for catching those juicy arctic trouts.

I would be already driving there, but those filthy Bandits stole my car battery and a bunch of other items from the trunk, so I'm still stuck here.

Maybe you could help me with this? Bring back my stolen items and I have something special for you."	2838	"このクソみたいな場所にはもううんざりだ。北へ向かう片道だけのロードトリップに出かけて、この惨めな日常をすべて置き去りにするつもりだ。

北の方へ行ったことはあるか？　残念なことに、あそこはこうしたクソみたいな事態の影響をまったく受けていないんだ。まるで何も起きていないかのようだ。手つかずの自然や野生動物、そしてジューシーな北極マスを釣れる透き通った川のことだよ。

今頃もう向かっているところなんだけど、あのクソ野郎のバンディットどもが車のバッテリーやトランクの中の荷物を盗んでいったせいで、まだここに足止めされてるんだ。

君、手助けしてくれないか？盗まれた品を取り戻してくれれば、特別なものをあげるよ。"		
Tasks	Generalist/10	name	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					name		Homemade	2840	手作り		
Tasks	Generalist/10	difficulty	0	ignore	Traders/Generalist/Tasks/10_Homemade	tres					difficulty		Hard				
Tasks	Generalist/10	description	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					description		"When I reach the North, I’m going to surprise the Shaman since he’s a big fan of my homemade sugar wine.

I already had a large batch for him, but since my trip was delayed, I had to make sure the product didn't spoil in my cellar. After a few ""product-quality"" sips, I got carried away and started drinking and now I have nothing left.

I'm going to need a new batch, but I don't have time right now, so perhaps you can cook it. The recipe is really simple, but do not add too much sugar or you're going to ruin the whole thing. Keep it simple, keep it homemade.

If you can make this new batch for me, I will consider giving you a key to my attic, which would be quite an upgrade from your small asbestos cabin."	2842	"北に着いたら、シャーマンを驚かせてやろうと思う。彼は私の手作りの砂糖酒が大好きなんだ。

彼のために大量に用意していたんだけど、旅の予定が遅れたせいで、地下室で腐らないように気を使わなきゃいけなかったんだ。品質チェックと称して少し味見しただけだったのに、ついつい飲みすぎてしまって、もう残ってないんだ。

新しい分を作る必要があるんだけど、今は時間が取れないから、君が作ってくれないかな。作り方はすごく簡単だけど、砂糖を入れすぎると台無しになっちゃうから気をつけて。シンプルに、手作り感を出してくれ。

もし新しい分を作ってくれたら、屋根裏部屋の鍵をあげることを考えてみるよ。君のあの小さなアスベスト小屋より、ずいぶんマシな住処になるはずだ。"	"Please pay attention to the following points when translating:
- `Shaman`
- 'Kilju' is a traditional Finnish alcohol"	
Tasks	Doctor/01	name	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					name		Nasty Draft	2844	厄介なドラフト		
Tasks	Doctor/01	difficulty	0	ignore	Traders/Doctor/Tasks/01_Nasty_Draft	tres					difficulty		Easy				
Tasks	Doctor/01	description	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					description		"I haven't seen you here before, you must be a new patient?

Welcome to my improvised clinic. It ain't much, but with these limited resources, it's the best that we've got.

I used to teach health education for elementary students in this school. It was a long time ago, but I have good memories of this place. The building is old and has seen better days, but I'm sure it can be restored when things settle down.

Nowadays, my current concern is mostly related to heat insulation, since our windows are pretty much gone. Especially in winter, it's a bit chilly for my patients. I think an emergency solution would just require some duct tape to keep the nasty draft under control."	2846	"「ここであなたを見かけたことがありませんね。新しい患者さんでしょうか？」

「私の即席の診療所へようこそ。大したものではありませんが、限られた資源の中では、これが精一杯なのです。」

「私は以前、この学校で小学生に保健の授業をしていました。ずいぶん昔のことですが、この場所には良い思い出があります。」 建物は古くて、かつての面影はありませんが、事態が落ち着けばきっと修復できるはずです。

最近は、窓がほとんどないため、断熱が最大の悩みです。特に冬場は、患者さんにとって少し寒すぎるかもしれません。応急処置としては、ダクトテープでひどい隙間風を抑えるのが一番だと思います。"		
Tasks	Doctor/02	name	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					name		Steady Hands	2848	確かな手		
Tasks	Doctor/02	difficulty	0	ignore	Traders/Doctor/Tasks/02_Steady_Hands	tres					difficulty		Easy				
Tasks	Doctor/02	description	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					description		"I do have to admit that sometimes my hand-eye coordination and fine motor skills are a bit rusty.

Especially in surgeries and working with a scalpel, I often get the shakes and small mistakes here and there are unavoidable. I think it's mostly related to my age, but I have found that smoking a few cigars before the operation keeps my hands more steady.

As a doctor, I do not recommend smoking, but desperate times require desperate actions.

If you happen to find a few cigars somewhere, perhaps you could deliver those to me? But don't tell the Generalist, I just told him to stop smoking, so we don't create any controversial guidance. Let's keep this between me and you."	2850	"正直なところ、手と目の協調性や細かい動作の器用さが、少し鈍ってきていることは認めざるを得ません。

特に手術やメスを扱う際、手が震えてしまうことが多く、あちこちで小さなミスが避けられません。これは主に年齢のせいだと思いますが、手術前に葉巻を数本吸うと、手がより安定することを発見しました。

医師として喫煙は推奨しませんが、非常時には非常の手段も必要です。

もしどこかで葉巻を数本見つけたら、私に届けてもらえませんか？ただし、ジェネラリストには内緒にしておいてください。彼には禁煙するように言ったばかりなので、物議を醸すような指針を作らないようにしたいのです。これは私とあなただけの秘密にしておきましょう。"		
Tasks	Doctor/03	name	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					name		Bookworm	2852	本の虫		
Tasks	Doctor/03	difficulty	0	ignore	Traders/Doctor/Tasks/03_Bookworm	tres					difficulty		Easy				
Tasks	Doctor/03	description	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					description		"Being a doctor around here is a cyclic job. What I mean by this is that there are days where it's extremely busy and days where no soul is in sight.

On those boring, empty days, I often spend my time reading. The reading material around here is quite random, you cannot really pick what you read, so you must learn to adapt to the available literature.

I actually like to read all kinds of old books, no matter the subject. Whether it's children's stories or religion, I always find it interesting. I think I'm a bit of a bookworm by nature."	2854	"この辺りで医者をしていると、仕事は波がある。つまり、とてつもなく忙しい日もあれば、人影ひとつない日もあるということだ。

そんな退屈で閑散とした日には、よく読書をして時間を過ごす。この辺りの読み物はかなりランダムで、読みたい本を選べるわけではないので、手に入る本に順応する術を身につけなければならない。

実は私は、ジャンルを問わず、あらゆる種類の古い本を読むのが好きです。童話であれ宗教書であれ、いつも興味深く感じます。私は生まれつき、少し本好きなのかもしれません。"		
Tasks	Doctor/04	name	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					name		Dice Master	2856	ダイスマスター		
Tasks	Doctor/04	difficulty	0	ignore	Traders/Doctor/Tasks/04_Dice_Master	tres					difficulty		Easy				
Tasks	Doctor/04	description	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					description		"Me and the Generalist have known each other since we were kids. He's a grumpy old man for sure, but once you get to know him, he's somewhat tolerable.

Just a few years ago, we often went fishing together, but that poor guy has multiple herniated disks, so fishing trips are no longer an option for him. We still have a few other common hobbies like horse races and gambling.

Like you probably already guessed, only one of those is available nowadays, so our friendship is currently purely built on gambling with card and dice games. However, every time we play dice, he always magically wins and I'm starting to wonder if his dices are rigged somehow, since nobody is that lucky.

You know what, if you happen to find one of those dice games, bring one for me. Next time we play, it's going to be on my set. That way, I can rule out the possibility of cheating and we'll see who the true dice master is."	2858	"僕とジェネラリストは子供の頃から知り合いだ。彼は間違いなく不機嫌なおじいさんだけど、一度親しくなれば、まあまあ付き合える相手だ。

ほんの数年前まではよく一緒に釣りに行っていたが、あいつは椎間板ヘルニアをいくつも患っているせいで、もう釣りに行くなんて無理な話だ。それでも、競馬やギャンブルなど、他にも共通の趣味がいくつかある。

もうお察しの通り、今やそのうちの1つしか楽しめないため、私たちの友情は現在、カードやサイコロを使ったギャンブルだけで成り立っている。しかし、サイコロゲームをするたびに、彼は魔法のように勝ってしまう。誰もそこまで運が良いはずがないから、彼のサイコロは何か仕掛けがあるんじゃないかと思い始めている。

ねえ、もしそういうサイコロゲームを見つけたら、僕にも一つ持ってきてくれないか。次に遊ぶ時は、僕のセットでやるつもりだ。そうすれば、不正の可能性を排除できるし、誰が真のサイコロの達人なのかがわかるだろう。"		
Tasks	Doctor/05	name	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					name		Night Surgery	2860	夜間診療		
Tasks	Doctor/05	difficulty	0	ignore	Traders/Doctor/Tasks/05_Night_Surgery	tres					difficulty		Intermediate				
Tasks	Doctor/05	description	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					description		"Even though I'm not specialized in surgery, I find myself quite skillful working with organs and human anatomy.

Daytime operations are a walk in the park for me when there's enough light, but at night, it gets more tricky. Operating in dim lighting or sometimes even in total darkness relies more on hand-feel and intuition, but it's always riskier for the patient.

Some sort of bright headlamp would probably solve this issue until the power grid is fully restored. I have tried to find one, but unfortunately no luck so far."	2862	"私は外科手術の専門家ではありませんが、臓器や人体の解剖学に関しては、かなり手際よく扱えることに気づきました。

日中の手術は、十分な光があれば朝飯前ですが、夜になると話は別です。薄暗い場所、時には完全な暗闇での手術は、手触りや直感に頼る部分が多くなりますが、患者さんにとっては常にリスクが高くなります。

電力網が完全に復旧するまでは、明るいヘッドランプのようなものがあればこの問題は解決するでしょう。探してみたのですが、残念ながら今のところ見つかっていません。"		
Tasks	Doctor/06	name	0	literal	Traders/Doctor/Tasks/06_Infections	tres					name		Infections	2864	感染症		
Tasks	Doctor/06	difficulty	0	ignore	Traders/Doctor/Tasks/06_Infections	tres					difficulty		Intermediate				
Tasks	Doctor/06	description	0	literal	Traders/Doctor/Tasks/06_Infections	tres					description		"You know what one of the most common issues is here? It's infections.

When you have poor hygiene and uncleaned wounds, it's a perfect combo for bacteria and germs. Whenever there's a patient with any kind of cuts or scrapes, there's pretty much always an infection by default.

I do still have some medical supplies left for infections, but those will run out sooner or later. Once that happens, the mortality rate here is going to take a dark turn."	2866	"ここで最もよくある問題の一つが何か、ご存知ですか？それは感染症です。

衛生状態が悪く、傷が清潔に保たれていないと、細菌や病原菌にとって絶好の環境となります。切り傷や擦り傷を負った患者がいる場合、ほぼ間違いなく感染症を引き起こします。

感染症用の医療用品はまだ少し残っていますが、遅かれ早かれ底をついてしまうでしょう。そうなれば、ここの死亡率は深刻な事態を招くことになるでしょう。"		
Tasks	Doctor/07	name	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					name		Hypovolemia	2868	血液量減少		
Tasks	Doctor/07	difficulty	0	ignore	Traders/Doctor/Tasks/07_Hypovolemia	tres					difficulty		Intermediate				
Tasks	Doctor/07	description	0	literal	Traders/Doctor/Tasks/07_Hypovolemia	tres					description		"Hydration is extremely important. Just last week, I found a few pale Nomads who were curled up in the forest with low blood pressure.

After taking a closer look, the reason was simpler than expected. Correct, it was dehydration and a thing that we doctors call hypovolemia.

Hypovolemia is basically a loss of both salt and water content in your body and if it gets really bad, then you're screwed like those Nomads and met with a hypovolemic shock. Fortunately, the treatment for these symptoms is really simple, you just stick a saline solution into a peripheral vein and you're good to go.

Whenever you find those saline bottles, always remember to bring them to me and we will surely find some deal that could work for both of us."	2870	"水分補給は極めて重要です。つい先週も、森の中で丸まっていて、血圧が低下している青白いノマドたちを何人か見つけました。

よく調べてみると、その原因は予想以上に単純でした。その通り、脱水症状と、私たち医師が「血液量減少」と呼ぶ状態でした。

血液量減少症とは、基本的に体内の塩分と水分が共に失われる状態のことだ。これがひどくなると、あのノマドたちのようにお手上げ状態になり、血液量減少性ショックに陥ってしまう。幸いなことに、この症状の治療法は実に簡単だ。末梢静脈に生理食塩水を注入すれば、それで事足りる。

もしあの生理食塩水のボトルを見つけたら、必ず私に持ってきてください。きっと双方にとってメリットのある取引が成立するはずです。"	"Please pay attention to the following points when translating:
- `Nomad'"	
Tasks	Doctor/08	name	0	literal	Traders/Doctor/Tasks/08_Mouth_Organ	tres					name		Mouth Organ	2872	ハーモニカ		
