WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments	max_length
Tasks	Generalist/Tutorial/03	difficulty	0	ignore	Traders/Generalist/Tutorial/03_Tutorial	tres					difficulty		Hard	어려움			
Tasks	Generalist/Tutorial/03	description	0	literal	Traders/Generalist/Tutorial/03_Tutorial	tres					description		"There's one more thing to learn.

Some items that you might receive from crafting, trading or tasks are Furniture items, which are used for shelter customization.

Once you receive a Furniture item, it will be stored to a separate inventory called the Furniture Catalog, so it doesn't appear in your normal inventory.

Furniture Catalog is only accessible when you are inside of shelters, but you will always receive a message ""New Furniture Added [Catalog]"" when the catalog is updated.

Try getting new furniture by completing this task:
1. Press Start Delivery
2. Select Potato
3. Press Complete
4. Notice the message ""New Furniture Added [Catalog]""

You can learn more about shelter customization and Furniture Catalog from the tutorial billboard called Shelters."	"알아둘 게 하나 더 있어요.

'제작', '거래', 또는 '의뢰'를 통해 얻을 수 있는 아이템 중에는 은신처를 꾸미는 데 사용되는 '가구' 아이템이 있습니다.

가구 아이템을 획득하면 '가구 카탈로그'라는 별도의 인벤토리에 저장되므로 일반 인벤토리에는 나타나지 않습니다.

'가구 카탈로그'는 '은신처' 안에 있을 때만 접근할 수 있으며, 카탈로그가 업데이트될 새 가구 추가됨 [카탈로그]""라는 메시지가 표시됩니다.

다음 임무를 완료하여 새로운 가구를 획득해 보세요.
1. '배달 시작'을 누릅니다.
2. '감자'를 선택합니다.
3. '완료'를 누릅니다.
4. ""새 가구 추가됨 [카탈로그]"" 메시지가 표시되는지 확인합니다.

은신처 꾸미기와 가구 카탈로그에 대한 자세한 내용은 '은신처'라는 튜토리얼 게시판에서 확인할 수 있습니다."	"Please pay attention to the following points when translating:
'Furniture'
'shelter'
'Furniture Catalog'
'New Furniture Added [Catalog]'
'Start Delivery'
'Potato'
'Complete'
'tutorial'
'Shelters'"		
Tasks	Generalist/01	name	0	literal	Traders/Generalist/Tasks/01_Prime_Time	tres					name		Prime Time	본방사수			
Tasks	Generalist/01	difficulty	0	ignore	Traders/Generalist/Tasks/01_Prime_Time	tres					difficulty		Easy	쉬움			
Tasks	Generalist/01	description	0	literal	Traders/Generalist/Tasks/01_Prime_Time	tres					description		"Well, well... you must be that guy the Nomads found last week. Didn't they put you up in that old tiny cabin? We used to get drunk and play poker there sometimes, but that place always gave me a headache, I'm pretty sure there's asbestos in the ceiling or something.

Nevertheless, you’ve arrived at the prime time, because I’m out of toilet paper and the situation is getting urgent.

Speaking of prime time, I just finished repairing some electronics and I have this fully functional TV ready to go. Mark my words, at the moment, this is the only working TV in Area 05.

If you bring me that toilet paper, the TV is yours. It has all the channels pre-configured, vibrant colors and prime time shows are running as we speak."	"이런 이런... 자네가 지난주에 방랑자들이 찾았다던 그 친구구만? 그 녀석들이 그 낡고 좁아터진 오두막으로 데려다 주지 않았나? 우리도 가끔 거기서 술을 마시면서 포커를 치곤 했는데, 거기만 들어가면 항상 머리가 아팠단 말이지. 천장에 석면이라도 있는게 분명해.

어쨌든, 이런 황금같이 중요한 시기에 잘 왔어. 상황이 정말 심각했거든. 
무슨 일이냐고? 화장실 휴지가 다 떨어져버린 것 만큼 중요한 일이 어디있겠나!

말이 나온 김에, 조금 전에 전자 부품 몇 개를 가지고 완벽하게 작동하는 TV를 하나 장만했네. 명심하게, 지금 이 '05 구역'에서 작동하는 TV는 오직 이것 뿐일거야.

내게 '화장지'를 좀 가져다 준다면, 그 TV는 이제 당신 걸세. 색감도 선명하고, 모든 채널이 미리 설정되어 있지. 무엇보다 가장 중요한건, 지금 우리가 대화하고 있는 이 순간에도 ""황금"" 시간대 방송들이 방영 중이라는거야."	"Please pay attention to the following points when translating:
'Nomad'
'cabin'
'toilet paper'
'Area 05'"		
Tasks	Generalist/02	name	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					name		Bad Habits	나쁜 습관			
Tasks	Generalist/02	difficulty	0	ignore	Traders/Generalist/Tasks/02_Bad_Habits	tres					difficulty		Easy	쉬움			
Tasks	Generalist/02	description	0	literal	Traders/Generalist/Tasks/02_Bad_Habits	tres					description		"A while ago, I visited the Doctor in that abandoned school nearby. He told me that I should cut out all my ""bad habits,"" but the old fucker smokes himself, so screw him!

You're probably just one of those modern-day hippies who only licks mint pastilles when things get rough, but if you happen to find one of these, bring a pack or two and some matches as well."	"얼마 전, 근처 버려진 학교에 있는 의사를 만났네. 나보고 ""나쁜 습관""을 모두 끊으라고 하더만, 그 노친네도 뒤에서 담배를 뻑뻑 피우는데 신경 끄라지!

자네도 좀 힘들다 싶으면 민트 사탕이나 집어먹는 어린 놈들같은지는 모르겠네만, 혹시라도 이런걸 찾게 된다면 한두 갑 정도 챙겨주게. 참, 성냥도 함께 말이야."	"Please pay attention to the following points when translating:
'Matches' is the plural form of match (match, noun), not match (verb).
'pack' may means cigarrete, not a cigar"		
Tasks	Generalist/03	name	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					name		Backpains	허리 통증			
Tasks	Generalist/03	difficulty	0	ignore	Traders/Generalist/Tasks/03_Backpains	tres					difficulty		Easy	쉬움			
Tasks	Generalist/03	description	0	literal	Traders/Generalist/Tasks/03_Backpains	tres					description		"When you get to my age, everything hurts and your body is like those French cars, constant issues and in need of repair.

I usually don't complain, but my fucking back is killing me. Every morning when I wake up, it feels like a gunshot directly to my spine. It won't be long until you're just like me and those cursed French cars.

If you happen to find something that could help with my back, I would highly appreciate it."	"내 나이 쯤 되면 온몸이 아프고, 끊임없이 문제를 일으키지. 마치 허구헌 날 고장나서 수리해달라고 징징거리는 프랑스 자동차처럼 말이야.

내가 웬만해서는 불평을 안 하지만, 이 빌어먹을 허리가 끊어질 것 같아. 매일 아침마다 눈을 뜰 때면 척추에 총을 맞은 것 마냥 죽을 지경이라니까. 자네도 머지않아 나처럼 빌어먹을 프랑스 자동차 신세가 될 거야.

혹시라도 내 허리 통증에 도움이 될 만한 걸 찾게 된다면 가져와 주게."			
Tasks	Generalist/04	name	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					name		Coffee Reserve	커피 비축			
Tasks	Generalist/04	difficulty	0	ignore	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					difficulty		Easy	쉬움			
Tasks	Generalist/04	description	0	literal	Traders/Generalist/Tasks/04_Coffee_Reserve	tres					description		"There are few things in life that are non-negotiable. There's morning coffee at 6:00, afternoon coffee at 12:00 and dinner coffee at 18:00. When manual labor is involved, coffee breaks in between are also mandatory and basically prescribed by law.

If you want to remain alive here in Area 05, the constant flow of caffeine should be your primary goal.

As a matter of fact, I should probably increase my strategic coffee reserve a bit, since the consumption lately has been above average."	"인생에서 타협할 수 없는 몇 가지가 있지. 아침 6시의 모닝 커피, 점심과 저녁 6시에 마시는 오후 커피는 인생에서 빠질 수 없지. 육체노동을 하는 경우에는 중간중간 커피를 마시면서 쉬는건 필수야. 이건 사실상 법으로 정해져 있는 거나 마찬가지라고.

이 '05구역'에서 살아남으려면 카페인을 끊임없이 공급받는 것이야 말로 최우선 목표가 되어야 해.

사실, 요즘 커피 소비량이 평소보다 많아져서 말이야. ""전략적 커피 비축량""을 좀 늘려야 할 것 같아."	"Please pay attention to the following points when translating:
'Area 05'"		
Tasks	Generalist/05	name	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					name		Sweaty Business	땀내나는 일			
Tasks	Generalist/05	difficulty	0	ignore	Traders/Generalist/Tasks/05_Sweaty_Business	tres					difficulty		Intermediate	보통			
Tasks	Generalist/05	description	0	literal	Traders/Generalist/Tasks/05_Sweaty_Business	tres					description		"The days out here are long and sweaty, especially in the summertime.

Since air conditioning, showers and running water are just a faint memory from the past, it's important that you maintain personal hygiene and odor control for the sake of the others. You might wonder why not just go wash in the lake or sea? Well, let me tell you why that's a bad idea.

After the initial explosion, these waters are far from refreshing and there's something nasty going on. I have seen so many dead fish lately that my ass is not going into that water, that's for sure and I highly recommend the same for you.

It’s a sweaty business, but we just have to figure out some alternative methods to stay fresh."	"이곳에서의 하루는 길고, 항상 땀으로 범벅이 되기 십상이지. 특히 여름에는 더더욱 그렇고.

에어컨, 샤워, 수돗물은 이제 내 몸뚱이만큼 오래된 추억일 뿐이니, 다른 사람들을 위해서라도 개인위생과 냄새 관리에 신경써야 해. 호수나 바다에 가서 씻으면 되지 않냐고? 그게 왜 그리 좋은 생각이 아닌지 알려주지.

폭발 후 남은 물들은 이제 깨끗함과는 거리가 멀고, 뭔가 불결한 일이 벌어지고 있어. 최근에 죽은 물고기를 너무 많이 봤거든. 나라면 절대로 그 물에 내 깔끔한 엉덩이를 담그지 않을거야. 자네도 그 물에는 들어가지 않는게 좋을거야.

땀 흘리는 건 어쩔 수 없지만, 상쾌함을 유지하기 위해 다른 방법을 찾아봐야겠어."			
Tasks	Generalist/06	name	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					name		Handyman	수리공			
Tasks	Generalist/06	difficulty	0	ignore	Traders/Generalist/Tasks/06_Handyman	tres					difficulty		Intermediate	보통			
Tasks	Generalist/06	description	0	literal	Traders/Generalist/Tasks/06_Handyman	tres					description		"You know that old lady who still lives near the Border Zone? Well, she's blind and no matter how many times I have warned her about electronics, she keeps fiddling around with different buttons and then everything gets messed up!

Now there's a broken stove, the freezer has melted and apparently the radio is once again ""misbehaving."" On top of this, during a storm last week, a tree fell directly onto her porch roof and it has now somewhat collapsed, so we are dealing with a clusterfuck of issues.

I'm getting tired of being her handyman, but I promised to help this one last time."	"아직 접경 지대 근처에 사는 그 노인네 알지? 그 할멈 앞을 잘 못 보는데, 내가 아무리 전자제품 조심히 다루라고 그렇게 말해도 자꾸만 버튼을 만지작거려서 전부 고장 내버린다고!

그저께는 가스레인지가 고장 났고, 냉동고는 녹아내렸지, 라디오는 그새 또 말썽이야! 게다가 지난주에 폭풍우가 몰아치면서 나무가 현관 지붕에 쓰러지는 바람에 지붕이 무너져 내렸어. 난장판도 이런 난장판이 없다니까.

그 할멈 수리공 노릇을 하는것도 이제 지긋지긋하지만, 딱 한번만 더 도와주기로 했으니 어쩌겠어..."	"Please pay attention to the following points when translating:
'Border Zone'"		
Tasks	Generalist/07	name	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					name		Six Pack	맥주 여섯 캔			
Tasks	Generalist/07	difficulty	0	ignore	Traders/Generalist/Tasks/07_Six_Pack	tres					difficulty		Hard	어려움			
Tasks	Generalist/07	description	0	literal	Traders/Generalist/Tasks/07_Six_Pack	tres					description		"Every man has a weak spot, mine is warm cheap beer, especially on a frosty winter morning.

When winter comes, you have to keep them warm and close to your body. It may sound gross, but trust me, you don't want to drink a wheat sorbet when you're roaming around in the cold. Armpits or crotch are the best spots to keep them warm, you radiate a lot of heat from there and you can keep an entire six-pack warm if you can manage them right.

Speaking of six-packs, I could definitely take one for my road trip, six for the road, as they say."	"남자라면 절대로 참을 수 없는게 있는 법이지. 나의 경우에는 따뜻하고 값싼 맥주가 바로 그거야, 특히 서리가 내린 겨울 아침에 마시는 맥주만한게 없지.

겨울이 오면 맥주를 품속에 넣어서 따뜻하게 데워야 해. 겨드랑이나 사타구니가 맥주를 따뜻하게 유지하기에 가장 좋아. 그 부위가 열이 많이 나니까 잘만 하면 맥주 여섯 캔짜리 한 팩도 금방 데울 수 있어. 좀 징그러울 수 있다는 건 알지만, 자네도 그 추운 날씨에 밥맛 아이스크림을 먹고 싶지는 않을 거잖나.

""맥주 여섯 캔"" 얘기가 나왔으니 말인데, 나도 어디 멀리 여행 떠나기 전에 하나 챙겨둬야겠어. ""갈 때 가더라도 맥주 여섯 캔 정도는 괞찮잖아?""라는 말도 있잖나 하하."			
Tasks	Generalist/08	name	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					name		Old Friend	오랜 친구			
Tasks	Generalist/08	difficulty	0	ignore	Traders/Generalist/Tasks/08_Old_Friend	tres					difficulty		Hard	어려움			
Tasks	Generalist/08	description	0	literal	Traders/Generalist/Tasks/08_Old_Friend	tres					description		"Want to hear military stories?

Back in the day, when I was doing my conscript service, we still had a few of those KP-31's lying around in the warehouse.

One range day, we actually got a chance to test those. We were not allowed to use full-auto with those drum mags, but when it was my turn, I couldn't resist. I changed the fire mode, squeezed the trigger and 71 rounds of pure magic came out of my barrel.

Sometimes I still hear that ""prat-prat-prat"" sound faintly in my dreams. Damn, I miss that gun. Someday I will once again reunite with my magical old friend, someday..."	"군대 이야기 좀 들려줄까?

내가 군에 복무하던 시절, 창고에 KP-31 소총이 몇 자루 굴러다니고 있었지.

어느 날 사격 훈련을 하면서, 드디어 그 총을 시험해 볼 기회가 생겼어. 드럼 탄창을 사용해서 그런지완전 자동 사격은 금지되어 있었지만, 내 차례가 되자 참을 수가 없었지. 사격 모드를 바꾸고 방아쇠를 당겼더니, 마법처럼 71발의 총알이 내 총구에서 쏟아져 나왔어.

젠장, 그 총이 너무 그리워. 아직도 가끔 꿈속에서 그 ""프랏-프랏"" 거리는 소리가 희미하게 들릴 지경이야. 언젠가 다시 그 옛 친구와 마법같이 다시 만나는 날이 오겠지, 언젠가는…"	"Please pay attention to the following points when translating:
'KP-31' is a proper noun (items/weapon)."		
Tasks	Generalist/09	name	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					name		Road Trip	장거리 여행			
Tasks	Generalist/09	difficulty	0	ignore	Traders/Generalist/Tasks/09_Road_Trip	tres					difficulty		Hard	어려움			
Tasks	Generalist/09	description	0	literal	Traders/Generalist/Tasks/09_Road_Trip	tres					description		"I'm tired of this shithole. I'm planning to take a one-way road trip to the North and leave all this misery behind.

Have you ever visited the North? What a shame, that place has remained totally unaffected by all this bullshit. It's like nothing ever happened there. I'm talking about pristine nature, wildlife and crystal-clear rivers for catching those juicy arctic trouts.

I would be already driving there, but those filthy Bandits stole my car battery and a bunch of other items from the trunk, so I'm still stuck here.

Maybe you could help me with this? Bring back my stolen items and I have something special for you."	"이 거지같은 같은 곳도 이젠 지긋지긋해. 차를 끌고 북쪽으로 편도 여행을 계획중일세. 이 모든 고통을 뒤로하고 멀리 떠나버릴거야.

자네도 북쪽에 가본 적 있나? 안 가봤다고? 그거 참 안타깝구만, 그 곳 만큼은 그 모든 시궁창같은 것의 영향을 전혀 받지 않았더라고. 마치 아무 일도 없었던 것처럼 말이지. 수많은 야생 동물들, 그리고 북극 송어를 낚을 수 있는 수정처럼 맑은 강들이 있는, 그야말로 때묻지 않은 자연이야.

지금 당장이라도 차를 몰고 가고 싶었는데, 그 더러운 도둑놈들이 내 차 배터리랑 트렁크에 있던 물건들을 훔쳐가버렸지 뭔가!

자네가 날 좀 도와줄 수 있넸나? 그놈들이 훔쳐간 물건들을 되찾아주면 특별한 걸 주지."			
Tasks	Generalist/10	name	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					name		Homemade	홈메이드			
Tasks	Generalist/10	difficulty	0	ignore	Traders/Generalist/Tasks/10_Homemade	tres					difficulty		Hard	어려움			
Tasks	Generalist/10	description	0	literal	Traders/Generalist/Tasks/10_Homemade	tres					description		"When I reach the North, I’m going to surprise the Shaman since he’s a big fan of my homemade sugar wine.

I already had a large batch for him, but since my trip was delayed, I had to make sure the product didn't spoil in my cellar. After a few ""product-quality"" sips, I got carried away and started drinking and now I have nothing left.

I'm going to need a new batch, but I don't have time right now, so perhaps you can cook it. The recipe is really simple, but do not add too much sugar or you're going to ruin the whole thing. Keep it simple, keep it homemade.

If you can make this new batch for me, I will consider giving you a key to my attic, which would be quite an upgrade from your small asbestos cabin."	"북쪽에 도착하면 샤먼 녀석에게 깜작 선물을 줄 생각이야. 킬유라고 내가 젊던 시절에 집에서 담궈먹던 밀주인데, 그 녀석이 내가 담근거라면 아주 환장을 하거든.

그 녀석 먹이려고 한 가득 만들어 놨었는데, 자네도 알다시피 내 여행 일정이 좀 늦어져버렸지 않은가. 그러니까... 지하실에 보관하다보니 아무래도 상할 수도 있지 않나. ""품질 확인""차 딱 몇 모금만 마셔볼 생각이었는데... 정신을 차려보니 한 톨도 안 남아버렸지 뭔가.

다시 새로 담가야 하는데 내가 시간이 없어서 말이야, 자네가 대신 좀 만들어 줄 수 있겠나? 레시피는 간단한데, 설탕을 너무 많이 넣으면 망칠 수 있으니 조심하게. 간단하게, 집에서 담그는 것처럼 만들면 돼.

만약 나를 위해 킬유를 만들어 준다면, 이 건물의 다락방 열쇠를 내어주지. 자네의 그 좁아터진 석면 오두막보다는 훨씬 나을거야."	"Please pay attention to the following points when translating:
`Shaman`
'Kilju' is a traditional Finnish alcohol"		
Tasks	Doctor/01	name	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					name		Nasty Draft	지독한 외풍			
Tasks	Doctor/01	difficulty	0	ignore	Traders/Doctor/Tasks/01_Nasty_Draft	tres					difficulty		Easy	쉬움			
Tasks	Doctor/01	description	0	literal	Traders/Doctor/Tasks/01_Nasty_Draft	tres					description		"I haven't seen you here before, you must be a new patient?

Welcome to my improvised clinic. It ain't much, but with these limited resources, it's the best that we've got.

I used to teach health education for elementary students in this school. It was a long time ago, but I have good memories of this place. The building is old and has seen better days, but I'm sure it can be restored when things settle down.

Nowadays, my current concern is mostly related to heat insulation, since our windows are pretty much gone. Especially in winter, it's a bit chilly for my patients. I think an emergency solution would just require some duct tape to keep the nasty draft under control."	"전에 여기 오신 적은 없는 것 같은데, 새로 오신 환자분이시죠?

제 임시 진료소에 오신 걸 환영합니다. 보잘것없지만, 자원이 부족한 상황에서는 이게 최선이에요.

예전에 이 학교에서 초등학생들에게 보건 교육을 가르쳤었어요. 아주 오래전 일이지만, 이곳에 대한 좋은 추억이 많습니다. 건물은 낡았고 전성기는 지났지만, 상황이 나아지면 복원할 수 있을 거라고 생각해요.

요즘 제 가장 큰 걱정은 단열 문제입니다. 창문이 거의 없어져서 특히 겨울에는 환자들이 좀 춥거든요. 임시방편으로 덕트 테이프를 붙여서 틈새 바람을 막아야 할 것 같습니다."			
Tasks	Doctor/02	name	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					name		Steady Hands	손떨림 방지			
Tasks	Doctor/02	difficulty	0	ignore	Traders/Doctor/Tasks/02_Steady_Hands	tres					difficulty		Easy	쉬움			
Tasks	Doctor/02	description	0	literal	Traders/Doctor/Tasks/02_Steady_Hands	tres					description		"I do have to admit that sometimes my hand-eye coordination and fine motor skills are a bit rusty.

Especially in surgeries and working with a scalpel, I often get the shakes and small mistakes here and there are unavoidable. I think it's mostly related to my age, but I have found that smoking a few cigars before the operation keeps my hands more steady.

As a doctor, I do not recommend smoking, but desperate times require desperate actions.

If you happen to find a few cigars somewhere, perhaps you could deliver those to me? But don't tell the Generalist, I just told him to stop smoking, so we don't create any controversial guidance. Let's keep this between me and you."	"솔직히 말해서 가끔씩 손과 눈이 따로 놀고, 손놀림이 예전같지 않다는 걸 인정해야겠어요.

특히 수술이나 메스를 다룰 때는 손이 떨리고 자잘한 실수를 저지르곤 하는데, 어쩔 수 없죠. 나이 탓이긴 하지만, 수술 전에 시가를 몇 대 피우면 좀 진정되는 것 같더라고요.

의사로서 흡연을 권장하진 않지만, 이런 상황에서는 어쩔 수 없죠.

혹시 시가를 구할 수 있으면 좀 나눠주시겠어요? 아, 잡화상에게는 비밀로 해 주세요, 방금 전에 담배 좀 그만 피우라고 한 참이거든요. 괜히 싸우고 싶지는 않으니, 이건 우리 둘만의 비밀로 해 줘요."			
Tasks	Doctor/03	name	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					name		Bookworm	책벌레			
Tasks	Doctor/03	difficulty	0	ignore	Traders/Doctor/Tasks/03_Bookworm	tres					difficulty		Easy	쉬움			
Tasks	Doctor/03	description	0	literal	Traders/Doctor/Tasks/03_Bookworm	tres					description		"Being a doctor around here is a cyclic job. What I mean by this is that there are days where it's extremely busy and days where no soul is in sight.

On those boring, empty days, I often spend my time reading. The reading material around here is quite random, you cannot really pick what you read, so you must learn to adapt to the available literature.

I actually like to read all kinds of old books, no matter the subject. Whether it's children's stories or religion, I always find it interesting. I think I'm a bit of a bookworm by nature."	"이곳에서 의사로 일하는 건 마치 주기적인 직업 같아요. 무슨 말이냐면, 엄청 바쁜 날도 있고, 사람 한 명 없는 날도 있다는 거죠.

그런 한가하고 지루한 날에는 주로 책을 읽어요. 이 동네에는 읽을거리가 많지 않아서 선택의 여지는 없지만, 때로는 주어진 대로 적응하는 법을 배워야 하죠.

사실, 저는 주제와 상관없이 온갖 종류의 고서를 좋아해요. 동화든 종교 서적이든 항상 흥미롭게 읽죠. 아마 천성적으로 책벌레인 것 같아요."			
Tasks	Doctor/04	name	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					name		Dice Master	주사위 마스터			
Tasks	Doctor/04	difficulty	0	ignore	Traders/Doctor/Tasks/04_Dice_Master	tres					difficulty		Easy	쉬움			
Tasks	Doctor/04	description	0	literal	Traders/Doctor/Tasks/04_Dice_Master	tres					description		"Me and the Generalist have known each other since we were kids. He's a grumpy old man for sure, but once you get to know him, he's somewhat tolerable.

Just a few years ago, we often went fishing together, but that poor guy has multiple herniated disks, so fishing trips are no longer an option for him. We still have a few other common hobbies like horse races and gambling.

Like you probably already guessed, only one of those is available nowadays, so our friendship is currently purely built on gambling with card and dice games. However, every time we play dice, he always magically wins and I'm starting to wonder if his dices are rigged somehow, since nobody is that lucky.

You know what, if you happen to find one of those dice games, bring one for me. Next time we play, it's going to be on my set. That way, I can rule out the possibility of cheating and we'll see who the true dice master is."	"저랑 그 잡화상은 어릴 적부터 알고 지냈어요. 괴팍한 노인네지만, 친해지면 생각보다 괞찮은 놈이에요.

몇 년 전까지만 해도 같이 낚시를 자주 갔었는데, 그 불쌍한 놈이 허리 디스크가 여기저기 터지는 바람에 이제 낚시는 엄두도 못 내요. 그래도 경마나 도박 같이 함께 즐길거리는 몇 가지 남아있죠.

짐작하셨겠지만, 요즘 세상에는 할 수 있는게 그런 거 밖에 없다보니 우리의 우정은 순수하게 카드 게임과 주사위 게임으로 쌓아가고 있어요. 그런데 주사위 게임을 할 때마다 그 녀석이 매번 마법처럼 이겨버리다 보니, 그녀석의 주사위가 조작된 건 아닌가 하는 생각이 들어요. 사람이라면 그렇게까지 운이 좋을 수 없거든요.

그래서 말인데, 혹시 주사위로 하는 보드 게임을 하나 구하시면 저한테도 하나 가져와줘요. 다음번에 만나면 제 걸로 해보려고요. 그래야 얄팍한 속임수따위 없이, 누가 진짜 주사위의 신인지 확실히 가릴 수 있잖아요."			
Tasks	Doctor/05	name	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					name		Night Surgery	야간 수술			
Tasks	Doctor/05	difficulty	0	ignore	Traders/Doctor/Tasks/05_Night_Surgery	tres					difficulty		Intermediate	보통			
Tasks	Doctor/05	description	0	literal	Traders/Doctor/Tasks/05_Night_Surgery	tres					description		"Even though I'm not specialized in surgery, I find myself quite skillful working with organs and human anatomy.

Daytime operations are a walk in the park for me when there's enough light, but at night, it gets more tricky. Operating in dim lighting or sometimes even in total darkness relies more on hand-feel and intuition, but it's always riskier for the patient.

Some sort of bright headlamp would probably solve this issue until the power grid is fully restored. I have tried to find one, but unfortunately no luck so far."	"저는 외과 전문의는 아니지만, 장기나 인체 해부학에 있어서 꽤 실력이 있다고 생각해요.

낮에 수술하는 건, 조명만 충분하다면 공원에서 산책다니듯이 쉽게 하지만, 밤이되면 상황이 달라져요. 조명이 어둡거나 완전히 어두운 곳에서 수술할 때는 손의 감각과 직관에 더 의존해야 하는데, 이건 환자에게 위험부담이 크거든요.

전력망이 완전히 복구될 때까지는 밝은 헤드램프 같은 거라도 있으면 괞찮을 것 같은데, 찾아보려고 노력해봤지만, 아쉽게도 운은 내 편이 아닌 거 같네요."			
Tasks	Doctor/06	name	0	literal	Traders/Doctor/Tasks/06_Infections	tres					name		Infections	감염			
Tasks	Doctor/06	difficulty	0	ignore	Traders/Doctor/Tasks/06_Infections	tres					difficulty		Intermediate	보통			
